tissue_block_id,dataset_id,renal_pyramid,cell_type,x,y,z
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0628292,0.270709,-0.125112
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.047097,0.288396,-0.112986
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0588116,0.272897,-0.118902
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0521004,0.288308,-0.11611
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0474123,0.287215,-0.114469
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0559758,0.284646,-0.122336
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0552943,0.282891,-0.107453
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0608384,0.282929,-0.111385
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0556638,0.279602,-0.107848
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0604355,0.276787,-0.116964
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0485368,0.289852,-0.114087
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0620459,0.280979,-0.1195
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0631383,0.27614,-0.120118
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0588266,0.284999,-0.113538
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0536033,0.280279,-0.119675
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0506877,0.285433,-0.118829
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0566456,0.284238,-0.108168
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0637635,0.283193,-0.121415
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0613068,0.274973,-0.125974
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0552872,0.27447,-0.101052
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0509969,0.2802,-0.116513
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0526592,0.282934,-0.117986
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0525203,0.284591,-0.117637
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0554336,0.285515,-0.108831
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0537265,0.27851,-0.117052
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0526282,0.281674,-0.107169
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0595929,0.267436,-0.122648
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0520967,0.281532,-0.10562
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0619734,0.268535,-0.116353
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0546864,0.276212,-0.10177
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0628134,0.280673,-0.119824
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0513158,0.285054,-0.116276
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0634845,0.28111,-0.121173
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0623154,0.278675,-0.121284
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0547324,0.285471,-0.115867
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0540332,0.286998,-0.121139
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0589239,0.270482,-0.120159
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0591734,0.27807,-0.116828
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.052881,0.279774,-0.112687
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0568314,0.276809,-0.103752
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0544575,0.285329,-0.118954
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0621915,0.276035,-0.112482
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0559657,0.287754,-0.121096
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0547571,0.280211,-0.116767
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0579034,0.271676,-0.121978
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0602533,0.283597,-0.11084
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0587495,0.263757,-0.120493
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0592158,0.275641,-0.121117
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0597026,0.267068,-0.11783
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.048276,0.282502,-0.113993
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0557662,0.280268,-0.110932
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0513831,0.282836,-0.114399
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0646672,0.268922,-0.123653
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0496412,0.287099,-0.118225
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0619663,0.267621,-0.118498
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0614628,0.264398,-0.115297
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0581188,0.281868,-0.12006
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0499578,0.285159,-0.111149
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0623442,0.26996,-0.117648
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0625633,0.262202,-0.114516
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0583702,0.277754,-0.120809
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.052611,0.281138,-0.105881
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0636656,0.266943,-0.120273
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0621032,0.264178,-0.118479
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0590039,0.276697,-0.104494
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0642492,0.281755,-0.120094
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0586107,0.274759,-0.10867
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.060266,0.275258,-0.115892
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0538644,0.281859,-0.10823
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0548632,0.278708,-0.118792
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0582756,0.279823,-0.104293
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0550049,0.281913,-0.121249
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0651784,0.269179,-0.122781
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0623602,0.271255,-0.124625
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0541524,0.286207,-0.118711
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0639864,0.276537,-0.118925
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0528967,0.278355,-0.104288
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0568729,0.27937,-0.119109
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0533203,0.28686,-0.11605
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0572567,0.280048,-0.102928
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0553571,0.282918,-0.119774
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0553745,0.28621,-0.122002
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0537674,0.281891,-0.11366
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0593358,0.276737,-0.119769
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0605738,0.269014,-0.114979
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0570565,0.264017,-0.116498
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0552824,0.281353,-0.12052
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0545384,0.279249,-0.104392
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0551549,0.282192,-0.107219
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.05589,0.278371,-0.104614
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.054092,0.277951,-0.0995696
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.062496,0.262353,-0.117179
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.04552,0.286893,-0.113671
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0591946,0.264114,-0.120933
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0597995,0.269342,-0.117529
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0582265,0.269557,-0.116816
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0557972,0.28798,-0.117297
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0596301,0.279622,-0.111515
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.059629,0.276081,-0.122492
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0565185,0.265305,-0.117378
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.061812,0.271731,-0.122984
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.055553,0.280151,-0.117681
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0565674,0.283369,-0.115077
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0548884,0.2852,-0.111825
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0621216,0.274835,-0.121435
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0613469,0.267708,-0.122466
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0628101,0.274122,-0.117115
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0624215,0.268043,-0.114661
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0507851,0.2852,-0.111179
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0611536,0.271373,-0.123759
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0646113,0.279985,-0.121067
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0578194,0.264217,-0.115598
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0600718,0.267736,-0.119079
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0515454,0.278749,-0.116271
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0548526,0.285071,-0.121225
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.049673,0.283451,-0.112347
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0588488,0.266819,-0.119658
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0570762,0.278025,-0.112638
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0603371,0.264694,-0.119911
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0513021,0.282233,-0.104793
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0624973,0.273742,-0.121748
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0529717,0.286838,-0.1158
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0608777,0.264033,-0.115162
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.057494,0.259534,-0.117405
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0652783,0.282546,-0.121889
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.058627,0.271547,-0.122972
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0619042,0.264082,-0.113828
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0594616,0.284497,-0.115761
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0480633,0.283287,-0.11554
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0602186,0.271702,-0.115442
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0611234,0.279122,-0.117428
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0591057,0.278483,-0.112699
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0482396,0.283134,-0.113639
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0609739,0.275137,-0.116741
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0567517,0.282863,-0.109264
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0576959,0.281118,-0.10558
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0520608,0.282682,-0.104857
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0533185,0.281796,-0.114224
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0462002,0.287488,-0.113078
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0626458,0.273112,-0.124744
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.062187,0.267952,-0.123419
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0544216,0.286256,-0.115249
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.056859,0.266398,-0.120187
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0620765,0.276734,-0.113013
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0478183,0.286286,-0.114416
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0460744,0.288001,-0.115054
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0596803,0.264556,-0.11711
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0581854,0.281327,-0.11151
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0625628,0.279428,-0.117466
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0538572,0.284384,-0.107448
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0559101,0.283156,-0.107428
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0648597,0.280465,-0.12244
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0501104,0.280413,-0.111644
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0576889,0.263983,-0.118234
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0537134,0.278929,-0.118701
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0576948,0.274504,-0.111033
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.051893,0.286007,-0.115362
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0578163,0.282666,-0.108906
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0627589,0.271835,-0.124424
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0595644,0.260929,-0.113411
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0592307,0.283728,-0.109821
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.055491,0.285118,-0.115451
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0635121,0.267068,-0.121829
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0579394,0.268564,-0.118087
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.051567,0.280452,-0.114489
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0603742,0.274161,-0.113816
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0581664,0.261578,-0.115391
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0592155,0.271962,-0.112861
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0548766,0.284685,-0.119505
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0592035,0.277722,-0.122206
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0609253,0.283052,-0.117869
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0575852,0.285624,-0.118678
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0632795,0.276016,-0.11777
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0568891,0.285554,-0.121108
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0587573,0.283113,-0.115794
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0589839,0.275389,-0.118213
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.058893,0.285678,-0.114531
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0630864,0.26771,-0.118982
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Vascular Smooth Muscle / Pericyte,-0.0631839,0.269909,-0.124231
